business_id,total_review_count,fake_review_count,real_review_count,avg_stars,adj_avg_stars,fake_review_pct,stars_delta,metro,name,state,zipcode,categories
-OZ5D_XbaqkXcmZaLx0Dcg,22,6,16,4.0,4.06,0.27,-0.05999999999999961,Nashville,Juel Salon,TN,37064,"Hair Stylists, Skin Care, Beauty & Spas, Hair Salons, Massage, Nail Salons"
-Oyqj-TMk459HQuDzTzZ2w,21,5,16,3.1,3.0,0.24,0.10000000000000009,Indianapolis,Dejavu Nails,IN,46260,"Nail Salons, Beauty & Spas"
-P7CxFXqAyZ7_ep4r4W-Zg,121,29,92,2.74,3.0,0.24,-0.2599999999999998,Nashville,Cracker Barrel Old Country Store,TN,37220,"Event Planning & Services, American (Traditional), Restaurants, Southern, American (New), Comfort Food, Caterers, Breakfast & Brunch, Food, Desserts"
-PFZiUpnk6DKtz2PpeFbHQ,7,0,7,4.86,4.86,0.0,0.0,Nashville,Kenny Bob's Bar-B-Que,TN,37073,"Caterers, Event Planning & Services, Barbeque, Restaurants"
-PHMBu7ig7rQrs0HavxYAg,6,1,5,4.17,4.0,0.17,0.16999999999999993,Nashville,BB&T,TN,37215,"Banks & Credit Unions, Financial Services"
-POEuzYyX-v20OGsa7DJ2Q,6,5,1,4.33,5.0,0.83,-0.6699999999999999,Nashville,NBJ Group,TN,37215,"Painters, Grout Services, Office Cleaning, Professional Services, Real Estate, Local Services, Carpet Cleaning, Commercial Real Estate, Home Cleaning, Home Services"
-PmTpU2fJwW12jIuj5HXyg,143,12,131,4.14,4.23,0.08,-0.09000000000000075,Indianapolis,Costco,IN,46250,"Automotive, Wholesale Stores, Tires, Shopping"
-Q32uZ1kdfhd9-KgTATx-A,46,12,34,4.89,4.85,0.26,0.040000000000000036,Nashville,Camion chino,TN,37209,"Food, Food Trucks, Restaurants, Asian Fusion, Latin American"
-QRcr42MLqbSbAzXstD_WQ,7,2,5,2.57,3.2,0.29,-0.6300000000000003,Nashville,Waffle House,TN,37167,"Restaurants, American (Traditional), Diners, Breakfast & Brunch, Waffles"
-QbKo-L0oRtGDX8usj75Dw,27,6,21,3.7,3.81,0.22,-0.10999999999999988,Indianapolis,DL Lowry Salon,IN,46240,"Beauty & Spas, Hair Salons, Makeup Artists, Skin Care, Hair Removal, Waxing, Nail Salons"
-RCy49doG-2XARGzr9Do5Q,77,18,59,3.49,3.49,0.23,0.0,Nashville,LongHorn Steakhouse,TN,37217,"American (Traditional), Restaurants, Barbeque, Steakhouses"
-RIsIJJw3cx98ba8BiWI6Q,64,10,54,3.66,3.87,0.16,-0.20999999999999996,Nashville,LongHorn Steakhouse,TN,37122,"Restaurants, Steakhouses, Barbeque, American (Traditional)"
-RQonzDENNng8tXzukUUww,21,1,20,3.71,3.65,0.05,0.06000000000000005,Nashville,Greek Touch,TN,37219,"Mediterranean, Restaurants, Greek"
-RTt80DuWTB_ZdPS0lZmsw,8,2,6,4.0,4.17,0.25,-0.16999999999999993,Indianapolis,River Glen Country Club,IN,46038,"Country Clubs, Arts & Entertainment, Active Life, Golf"
-RY-ThfEKIhPdMGpPFRHIQ,9,3,6,5.0,5.0,0.33,0.0,Indianapolis,Comfort Kennels ,IN,46140,"Pets, Pet Services, Pet Sitting, Pet Boarding"
-Rmnq6whZM-ZTp4QjiXmUQ,5,1,4,3.6,4.25,0.2,-0.6499999999999999,Nashville,Take Care Clinic,TN,37211,"Health & Medical, Medical Centers"
-SguV7aNlTXbsdkyJI4baw,95,15,80,3.61,3.64,0.16,-0.03000000000000025,Indianapolis,Morty's Comedy Joint,IN,46240,"American (Traditional), Comedy Clubs, Mexican, Nightlife, Restaurants"
-Sp511jqTCpn3d6NwVz69g,78,6,72,4.04,4.12,0.08,-0.08000000000000007,Indianapolis,Foon Ying Chinese Restaurant,IN,46226,"Restaurants, Breakfast & Brunch, Soup, Chinese"
-T7DOQMC_XmMn80ugBL_6A,15,5,10,2.2,2.1,0.33,0.10000000000000009,Nashville,Golden Corral,TN,37607,"Buffets, Southern, American (Traditional), Restaurants"
-TOH0kmSwfAbPckNx0BBgw,5,0,5,3.6,3.6,0.0,0.0,Indianapolis,Edwards Dashboard Diner,IN,46203,"Restaurants, Food Trucks, Food, Food Stands, Diners"
-TcixRtn5X3s9UUcs0lYvA,13,1,12,3.85,4.08,0.08,-0.22999999999999998,Indianapolis,Planet Fitness,IN,46225,"Active Life, Trainers, Fitness & Instruction, Gyms"
-TgNuaotu3vobBRt5KyiVw,28,4,24,4.14,4.29,0.14,-0.15000000000000036,Nashville,Steamboys - Nolensville,TN,37135,"Chinese, Dim Sum, Restaurants, Bubble Tea, Food"
-Thb5brv1ARwIa0j5HHBeA,10,5,5,3.3,3.4,0.5,-0.10000000000000009,Indianapolis,Holiday Inn Express & Suites Indianapolis North - Carmel,IN,46032,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces"
-Tnsc_b8dsWuAq1wQugKZA,73,10,63,3.9,3.75,0.14,0.1499999999999999,Indianapolis,Mi Tenampa,IN,46236,"Restaurants, Specialty Food, Tex-Mex, Mexican, Latin American, Ethnic Food, Food"
-U-pHjIXOpx9__tmzOrqLg,8,2,6,4.75,4.67,0.25,0.08000000000000007,Nashville,Super Suppers,TN,37064,"Fast Food, Restaurants, Food, Do-It-Yourself Food, Grocery"
-UADx0eR5Huq6s1CPH24Vg,16,1,15,4.44,4.4,0.06,0.040000000000000036,Indianapolis,Blue Danube,IN,46038,"Cheese Shops, Butcher, Specialty Food, Food, Restaurants, Delis"
-UFebwqTF-qKH2NhNT6UHg,7,1,6,4.71,4.67,0.14,0.040000000000000036,Nashville,Apropos Day Spa,TN,37205,"Massage, Skin Care, Beauty & Spas, Hair Removal, Shopping, Day Spas, Nail Salons, Cosmetics & Beauty Supply, Waxing"
-UNPalKlpI-_2ejgFNCBPg,12,0,12,3.58,3.58,0.0,0.0,Nashville,Francesca's,TN,37215,"Fashion, Shopping, Accessories, Women's Clothing"
-UPrwz4Ac25g9-drMmrTuQ,34,4,30,3.38,3.53,0.12,-0.1499999999999999,Indianapolis,Petco,IN,46032,"Pet Sitting, Pet Groomers, Pet Training, Pet Stores, Pets, Pet Services"
-UfK4v89G1LGnpCD1nbGPQ,6,1,5,5.0,5.0,0.17,0.0,Nashville,Homeworks,TN,37064,"Appliances & Repair, Heating & Air Conditioning/HVAC, Electricians, Plumbing, Local Services, Electronics Repair, Insulation Installation, Home Services"
-V0NjJcmkHxemSIW5_I5uw,41,2,39,3.32,3.26,0.05,0.06000000000000005,Nashville,Cooper's on Porter,TN,37206,"Bars, American (New), Nightlife, Restaurants, Pubs"
-V1Cyer_UWiUFyAkdz1ISA,36,24,12,1.56,2.08,0.67,-0.52,Nashville,Empire Today,TN,37207,"Carpet Installation, Flooring, Home Services, Shades & Blinds"
-V4aH1YR67gdcakjCjU0bg,14,2,12,3.29,3.08,0.14,0.20999999999999996,Nashville,BBQ Beach Bar & Grill,TN,37203,"Nightlife, Barbeque, Bars, Restaurants"
-VSwgI_ntmabex4-wH92BA,6,2,4,3.17,3.75,0.33,-0.5800000000000001,Nashville,Long Hollow Golf Course,TN,37066,"Golf, Active Life"
-VxMtgvETrk7a7_WQu4gXA,55,22,33,2.04,2.12,0.4,-0.08000000000000007,Nashville,Hooters,TN,37076,"Sports Bars, American (Traditional), Restaurants, Nightlife, Chicken Wings, Bars"
-WAOPYXWLomXvcX5Jtbz0A,98,30,68,4.37,4.35,0.31,0.020000000000000462,Nashville,Tito's Mexican Restaurant - Nolensville,TN,37135,"Event Planning & Services, Latin American, Caterers, Bars, Mexican, Restaurants, Spanish, Seafood, Nightlife"
-WEoh_vKyvbLKsbq-JW9JQ,24,9,15,4.5,4.73,0.38,-0.23000000000000043,Indianapolis,Swagat Indian Cuisine,IN,46184,"Indian, Restaurants"
-WY14B9U3ys08E9PwKOB8g,91,21,70,3.62,3.94,0.23,-0.31999999999999984,Indianapolis,Oishi Sushi & Grill,IN,46219,"Restaurants, Sushi Bars"
-W_4VTx9XzrTHQ3G7vwmWA,7,0,7,3.86,3.86,0.0,0.0,Nashville,Sri Ganesha Hindu Temple,TN,37221,"Hindu Temples, Churches, Religious Organizations, Synagogues"
-W_xAFTRKKOg5PvulS0G8A,30,12,18,4.83,5.0,0.4,-0.16999999999999993,Nashville,Nashville Home Inspection,TN,37206,"Home Services, Real Estate, Home Inspectors"
-Wd5KqFszREg0XdXfSv5tg,20,6,14,2.45,2.93,0.3,-0.48,Nashville,Starbucks,TN,37217,"Restaurants, Food, Coffee & Tea"
-WfGgYMcJKttsCu7WDrBrg,66,20,46,3.5,3.7,0.3,-0.20000000000000018,Indianapolis,Mikie's Pub,IN,46237,"Coffee & Tea, Arts & Entertainment, Restaurants, Nightlife, Beer, Wine & Spirits, Sports Bars, American (Traditional), Music Venues, Food, Pubs, Sandwiches, Bars"
-XPVzTyV25KTLUxLyQ6hOg,28,4,24,4.18,4.54,0.14,-0.3600000000000003,Indianapolis,Ron's Shoe Repair,IN,46240,"Shoe Repair, Local Services"
-XXLRkZFz4DFGCyqTVIPqA,23,8,15,3.22,3.47,0.35,-0.25,Nashville,Samurai Sushi East,TN,37206,"Restaurants, Sushi Bars"
-XYyt68hOYRrZm6SkyY3FQ,8,3,5,3.88,4.0,0.38,-0.1200000000000001,Indianapolis,Society Of Beauty,IN,46032,"Skin Care, Eyelash Service, Beauty & Spas, Day Spas, Hair Stylists, Hair Removal, Makeup Artists, Waxing, Blow Dry/Out Services, Hair Extensions, Hair Salons, Nail Salons"
-XcUlpWp-9JvJCKtzfufhw,18,5,13,3.78,4.23,0.28,-0.4500000000000006,Nashville,CarSmart,TN,37075,"Automotive, Auto Detailing, Auto Repair, Used Car Dealers, Auto Loan Providers, Car Dealers"
-XnKdSHmeGifb4y2DcFXew,89,10,79,3.87,3.96,0.11,-0.08999999999999986,Indianapolis,Public Greens,IN,46240,"Restaurants, Desserts, American (New), Food"
-Y-t4EXY68Lj6DqVFg08gA,24,4,20,3.71,3.8,0.17,-0.08999999999999986,Nashville,The Dive In,TN,37138,"Mexican, Cafes, Burgers, Tacos, Restaurants, Breakfast & Brunch"
-YA30RJfTWS1TVg3EmVikQ,7,5,2,1.0,1.0,0.71,0.0,Indianapolis,Milligan's Appliances,IN,46217,"Home Cleaning, Home Services, Home & Garden, Local Services, Shopping, Furniture Stores, Appliances & Repair, Appliances"
-YjlbpEMGw_6VHAYH8gnCQ,86,16,70,3.43,3.47,0.19,-0.040000000000000036,Nashville,Noodles & Company,TN,37067,"Noodles, American (New), Comfort Food, Asian Fusion, Mediterranean, Diners, Italian, Restaurants, Pasta Shops, Salad, Specialty Food, Food"
-YljbQMbbTC9jwn8kOLitA,40,7,33,1.42,1.39,0.18,0.030000000000000027,Nashville,McDonald's,TN,37209,"Food, Restaurants, Fast Food, Burgers, Hot Dogs, Coffee & Tea"
-ZG07rlS7I8c0Gt_zAH6Rg,7,2,5,2.86,3.0,0.29,-0.14000000000000012,Nashville,Oak Hills Golf Course,TN,37073,"Active Life, Golf"
-ZJjxOYTWYbxD3yaz1CvCQ,8,2,6,4.0,3.67,0.25,0.33000000000000007,Nashville,The Loft Seafood House,TN,37207,"Seafood, Restaurants"
-ZXYcCyDjj1QimnJyGtYtg,26,1,25,4.31,4.28,0.04,0.02999999999999936,Indianapolis,Gilley's Antique Mall,IN,46168,"Home Decor, Shopping, Antiques, Books, Mags, Music & Video, Home & Garden"
-ZmzAg4-jR9edfePRSZfbA,39,6,33,3.87,3.94,0.15,-0.06999999999999984,Nashville,No 1 Chinese,TN,37138,"Chinese, Restaurants"
-ZuicuSamsRhuJhZZp7Lkg,131,16,115,2.99,3.08,0.12,-0.08999999999999986,Nashville,"Regal Hollywood 4DX, ScreenX & RPX - Nashville",TN,37204,"Arts & Entertainment, Cinema"
-_jxFZVaC3r1TppArnlxZQ,117,22,95,3.45,3.45,0.19,0.0,Indianapolis,The Locale,IN,46112,"Restaurants, American (Traditional)"
-_mNwyC-GFcI3HQvlA9T_w,12,1,11,3.08,3.27,0.08,-0.18999999999999995,Indianapolis,South Side Landfill,IN,46221,"Public Services & Government, Recycling Center, Local Services"
-_oHNNTvb4gC1PXWHG8tVw,18,4,14,3.56,3.5,0.22,0.06000000000000005,Indianapolis,Raceway Pub,IN,46234,"Nightlife, Pubs, Burgers, Bars, Restaurants, Pizza"
-aB4ivRDzRb57v9IvN9zog,6,1,5,4.33,4.2,0.17,0.1299999999999999,Nashville,Nashville Hypnosis,TN,37203,"Health & Medical, Hypnosis/Hypnotherapy, Professional Services, Life Coach"
-aIiKqItSasYiV3h672daw,5,2,3,4.2,3.67,0.4,0.5300000000000002,Nashville,"PEST, Inc.",TN,37072,"Local Services, Pest Control, Home Services"
-aVT7tZI5IYfnf4aFjSV3A,6,2,4,3.17,3.25,0.33,-0.08000000000000007,Indianapolis,Indiana Oral & Maxillofacial Surgery Associates,IN,46038,"Dentists, Oral Surgeons, Health & Medical"
-amoZkUDaNi815PW1nVLzA,6,2,4,5.0,5.0,0.33,0.0,Nashville,CraziCakes,TN,37072,"Custom Cakes, Cupcakes, Bakeries, Food"
-aoNkRti0fqlt2ulcfMt1g,10,2,8,4.2,4.38,0.2,-0.17999999999999972,Indianapolis,Mizu Sushi & Hibachi Express,IN,46217,"Sushi Bars, Asian Fusion, Restaurants, Japanese"
-atnn_zyI_dYh2x3Vl0ZQA,6,0,6,4.33,4.33,0.0,0.0,Nashville,C & F Tire Co Inc,TN,37064,"Tires, Automotive"
-b8hiBHr83FEyRAOCjSpYw,8,4,4,1.62,1.75,0.5,-0.1299999999999999,Indianapolis,Super 8 Indianapolis College Park,IN,46268,"Event Planning & Services, Hotels & Travel, Hotels"
-b8qRoIcTo7NBgTAe9XhgA,171,30,141,4.25,4.24,0.18,0.009999999999999787,Indianapolis,Chef Joseph's at The Connoisseur Room,IN,46204,"Arts & Entertainment, Local Flavor, Nightlife, Music Venues, Restaurants, American (New), Wine Bars, Bars, Lounges, Jazz & Blues, Performing Arts"
-bDzAmhVxqrGU_DD1lr6pg,14,0,14,4.43,4.43,0.0,0.0,Indianapolis,SweeTies,IN,46236,"Bakeries, Food"
-bM_B5Ip5bRSHmEpNa76VA,5,2,3,3.4,5.0,0.4,-1.6,Nashville,Abra Auto Body Repair of America,TN,37115,"Automotive, Auto Glass Services, Windshield Installation & Repair, Body Shops"
-bOcJEs8imqtSXwG644k1g,83,20,63,3.14,3.25,0.24,-0.10999999999999988,Nashville,Cracker Barrel Old Country Store,TN,37089,"Event Planning & Services, Caterers, Diners, Restaurants, Comfort Food, Breakfast & Brunch, American (Traditional), Coffee & Tea, Southern, Desserts, Salad, Food"
-bOe__PV8KQM_v1hguxSAA,14,1,13,2.71,2.85,0.07,-0.14000000000000012,Indianapolis,Hogan Farms Pumpkin Patch & Corn Maze,IN,46112,"Farmers Market, Home & Garden, Shopping, Food, Pumpkin Patches"
-bWjXcNRPDntvqS5YRUB7g,6,2,4,1.67,2.0,0.33,-0.33000000000000007,Nashville,J & S Mechanical,TN,37075,"Plumbing, Home Services"
-bbBbQXV3WALR64PQJsOTA,10,6,4,4.6,4.0,0.6,0.5999999999999996,Nashville,Nashville'sAstrologer,TN,37216,"Health & Medical, Professional Services, Supernatural Readings, Astrologers, Counseling & Mental Health, Matchmakers, Psychics, Arts & Entertainment, Life Coach, Psychic Mediums"
-bkOyTmcC7XxcMGNShke2A,42,5,37,4.95,4.95,0.12,0.0,Nashville,The Spine Shop Chiropractic,TN,37206,"Health & Medical, Chiropractors"
-bkbeuXaYdfM2APQCalgmQ,42,18,24,2.95,3.75,0.43,-0.7999999999999998,Indianapolis,Foxâ€™s Pizza Den,IN,46075,"Food, Pizza, Sandwiches, Restaurants"
-blcOL0q1Sen46pqhs1HCw,98,16,82,4.12,4.27,0.16,-0.14999999999999947,Indianapolis,Foot Finesse,IN,46240,"Massage, Beauty & Spas"
-c1VslLxAIYmSbIKUNq5zw,18,3,15,3.17,3.4,0.17,-0.22999999999999998,Indianapolis,AMC Showplace Washington Square 12,IN,46229,"Arts & Entertainment, Cinema"
-c86YkDE4WZUJIOJU08nOA,25,7,18,4.28,4.44,0.28,-0.16000000000000014,Nashville,Gerber Collision & Glass,TN,37209,"Body Shops, Automotive, Auto Parts & Supplies, Windshield Installation & Repair, Auto Repair, Auto Detailing"
-cAIY67C-7pFPWBRAe2vcg,6,2,4,3.67,4.0,0.33,-0.33000000000000007,Indianapolis,Eye Works,IN,46254,"Optometrists, Health & Medical"
-cIDPaPrZislxaNSajI3Pg,5,2,3,5.0,5.0,0.4,0.0,Indianapolis,Broad Ripple Pet Wellness Clinic,IN,46220,"Pets, Veterinarians"
-cXxMH_oL82mOK6MBAjOHA,16,6,10,1.88,2.4,0.38,-0.52,Indianapolis,McDonald's,IN,46227,"Fast Food, Coffee & Tea, Restaurants, Burgers, Food"
-c_qJayjQxXz1XtsRNy_Nw,6,2,4,3.17,4.25,0.33,-1.08,Indianapolis,Mr. Fuel Travel Center,IN,46217,"Gas Stations, Automotive"
-cdrjfw1qyh4aNTkU-QDag,18,8,10,5.0,5.0,0.44,0.0,Nashville,Fresh Esthetics,TN,37075,"Skin Care, Beauty & Spas, Waxing, Eyelash Service, Hair Removal"
-ceJoMSIAYcfGILikcqLsw,143,28,115,3.43,3.63,0.2,-0.19999999999999973,Nashville,Mamma Mias,TN,37204,"Restaurants, Italian"
-d7-1HgBBu0dcdp26DEW-w,9,1,8,2.33,2.5,0.11,-0.16999999999999993,Indianapolis,Taco Bell,IN,46158,"Restaurants, Tex-Mex, Mexican, Breakfast & Brunch, Fast Food, Tacos"
-dGp0VglHd542xsYKkt56w,7,2,5,1.14,1.2,0.29,-0.06000000000000005,Nashville,Bank of America Financial Center,TN,37076,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services"
-duPMGeNQSCGEUl0s552Cw,11,0,11,4.73,4.73,0.0,0.0,Indianapolis,Rita's Italian Ice & Frozen Custard,IN,46032,"Food, Shaved Ice, Ice Cream & Frozen Yogurt"
-dwqsjGDBnzzv2qQYyIC3g,115,22,93,3.95,3.88,0.19,0.07000000000000028,Nashville,First Watch,TN,37607,"Cafes, Restaurants, Breakfast & Brunch, American (Traditional)"
-e25gkrazUCBqcSdgsmHGQ,12,1,11,3.25,3.45,0.08,-0.20000000000000018,Nashville,Papa John's Pizza,TN,37220,"Pizza, Restaurants"
-e8idMo1i2j6AUyKm-UBzQ,5,1,4,3.8,3.5,0.2,0.2999999999999998,Nashville,Subway,TN,37209,"Restaurants, Sandwiches, Fast Food"
-eJ09iEhMnAnun83zPkujQ,13,0,13,4.62,4.62,0.0,0.0,Indianapolis,Ella's Frozen Yogurt & More,IN,46237,"Ice Cream & Frozen Yogurt, Food"
-eLCHvtz99fc985UNL1rTA,17,1,16,3.71,3.69,0.06,0.020000000000000018,Indianapolis,Outback Steakhouse,IN,46268,"Restaurants, Steakhouses"
-eQIylvCo1gYDkHcIJs9EQ,70,20,50,4.27,4.24,0.29,0.02999999999999936,Nashville,Chon Tong Thai Cafe,TN,37086,"Thai, Laotian, Noodles, Food, Restaurants, Asian Fusion"
-eRLI3dtCuSe4iA7xAecrw,7,4,3,4.43,3.67,0.57,0.7599999999999998,Nashville,12-Point SignWorks,TN,37067,"Professional Services, Signmaking, Auto Glass Services, Local Services, Car Window Tinting, Automotive, Printing Services, Graphic Design, Vehicle Wraps, Auto Customization"
-ejuzGbu3ZHUndhLTQafJg,865,181,684,3.73,3.79,0.21,-0.06000000000000005,Nashville,Saint Anejo,TN,37203,"Nightlife, Breakfast & Brunch, Bars, Desserts, Restaurants, Adult Entertainment, Food, Cocktail Bars, Mexican"
-f5A6KKUu4jZN1qptD20AA,27,11,16,4.78,4.81,0.41,-0.02999999999999936,Nashville,Childress Collision Center,TN,37203,"Auto Customization, Auto Repair, Body Shops, Automotive"
-fEZQoE-pdN_uvXdr3WR_g,96,20,76,2.62,2.87,0.21,-0.25,Indianapolis,TGI Fridays,IN,46240,"American (Traditional), Restaurants, Bars, American (New), Nightlife, Burgers, Sports Bars"
-fMwcA1pFUUv3RCsehpnwQ,7,0,7,4.57,4.57,0.0,0.0,Indianapolis,Zoolala,IN,46222,"Arts & Entertainment, Festivals"
-fTs_P1fF-R_aAPUM67XlQ,6,4,2,3.67,3.0,0.67,0.6699999999999999,Nashville,The Academy of Indian Lake Village,TN,37075,"Child Care & Day Care, Education, Local Services, Preschools"
-fgqxSoaPN3QrB7FrIxk7Q,6,4,2,5.0,5.0,0.67,0.0,Indianapolis,Caliber Collision,IN,46254,"Body Shops, Auto Repair, Automotive"
-flUkY8SjGhn8uQoTuUH_g,9,4,5,4.11,4.2,0.44,-0.08999999999999986,Nashville,Bennett's Automotive,TN,37167,"Tires, Automotive, Auto Parts & Supplies, Oil Change Stations, Transmission Repair, Auto Repair"
-fnN1Tq7AP3QM5zm_uV9Xg,9,2,7,4.11,3.86,0.22,0.25000000000000044,Indianapolis,Hobbs Telecom Cell Phone Repair Center,IN,46077,"Local Services, IT Services & Computer Repair, Electronics Repair, Mobile Phone Repair"
-g51DwDaMUecb2SckRhK3g,8,3,5,3.25,4.6,0.38,-1.3499999999999996,Nashville,Billy Joe's Tattoo and Piercing,TN,37203,"Piercing, Tattoo, Beauty & Spas"
-gAVRW30Terl1mK-9DzkKg,7,1,6,4.86,4.83,0.14,0.03000000000000025,Indianapolis,Parched,IN,46229,"Food, Juice Bars & Smoothies"
-gMC8sT450vk9t8bSSIdYQ,40,21,19,3.32,3.47,0.52,-0.15000000000000036,Nashville,Ashley HomeStore Outlet,TN,37013,"Outlet Stores, Home Decor, Mattresses, Home & Garden, Shopping, Furniture Stores"
-gV5HzOUDyWirA15UeffCg,54,5,49,4.83,4.82,0.09,0.009999999999999787,Indianapolis,Nothing Bundt Cakes,IN,46240,"Cupcakes, Desserts, Food, Bakeries"
-gikv6T4uE5GvpZ7iQx-Pw,117,18,99,4.39,4.36,0.15,0.02999999999999936,Indianapolis,Pho 21,IN,46229,"Vietnamese, Restaurants, Bubble Tea, Food, Noodles, Soup"
-glGxX-X-YvB7fsZ2sfMNw,9,1,8,4.56,4.5,0.11,0.05999999999999961,Nashville,Alpine Window Cleaning & Pressure Washing,TN,37209,"Home Cleaning, Gutter Services, Window Washing, Home Services, Pressure Washers"
-gx2zqPkSs-7aGZ01bDb7A,58,6,52,3.72,3.85,0.1,-0.1299999999999999,Indianapolis,Winners Circle Pub,IN,46204,"Sports Bars, Bars, Nightlife, Restaurants, American (Traditional), Pubs"
-i0FqsGq2B-3FR-p68JfDw,173,29,144,4.06,4.12,0.17,-0.0600000000000005,Indianapolis,Metro Diner,IN,46168,"American (Traditional), Breakfast & Brunch, Diners, Restaurants"
-i6S906vocCbSPqwxgRSUQ,6,4,2,3.0,3.0,0.67,0.0,Indianapolis,Ashmore Trace Apartments,IN,46143,"Property Management, Apartments, Real Estate, Home Services, Real Estate Services"
-iQdl2pQoJQUbzC42ld7Fg,8,1,7,5.0,5.0,0.12,0.0,Nashville,Rosebud Bistro,TN,37203,"American (New), Restaurants"
-ikBycdroyTLDBHR9aC3HA,118,49,69,3.4,3.65,0.42,-0.25,Nashville,Sukho Thai,TN,37214,"Thai, Restaurants"
-imYzQLetQGpJULRgNab7g,39,15,24,2.46,3.25,0.38,-0.79,Nashville,Tennessee Orthopaedic Alliance,TN,37209,"Orthopedists, Medical Centers, Pediatricians, Sports Medicine, Health & Medical, Doctors"
-iw3tsW5Lh4EArx94Q5Rtg,12,10,2,1.17,2.0,0.83,-0.8300000000000001,Nashville,Spirit Airlines,TN,37217,"Airlines, Transportation, Hotels & Travel"
-j87FUwytkiYUkM_6nCQ9Q,10,1,9,4.6,4.56,0.1,0.040000000000000036,Indianapolis,A's Legitimate Used Tires,IN,46201,"Auto Parts & Supplies, Automotive, Tires, Local Services"
-jNOHaFwWsBpaf9l5gvRwQ,102,11,91,4.54,4.53,0.11,0.009999999999999787,Indianapolis,Black Circle,IN,46205,"Pubs, Cuban, Bars, Restaurants, Nightlife, Food, Music Venues, Breweries, Arts & Entertainment"
-jo0DZIkxfXuvcWxJP5VeA,42,16,26,1.76,1.69,0.38,0.07000000000000006,Indianapolis,KFC,IN,46142,"Restaurants, Fast Food, Chicken Wings, Chicken Shop"
-k1gkFIZ9xdsjGSfNI6IKg,32,5,27,3.31,3.44,0.16,-0.1299999999999999,Nashville,PetSmart,TN,37607,"Pet Services, Pets, Pet Groomers, Pet Sitting, Pet Training, Pet Stores"
-k7ilyGMpikPlh98YVOX-Q,23,8,15,3.43,3.27,0.35,0.16000000000000014,Nashville,NY Pizzeria,TN,37122,"Chicken Wings, Salad, Pizza, Restaurants"
-kVGt2QRNtBoZMvKeIjVug,7,1,6,2.71,3.0,0.14,-0.29000000000000004,Indianapolis,TGI Fridays,IN,46123,"Restaurants, Nightlife, American (New), Bars, American (Traditional)"
-kfqiwu-ccVqVu2SQrih3g,12,7,5,1.83,2.0,0.58,-0.16999999999999993,Nashville,Life Care Center of Old Hickory Village,TN,37138,"Skilled Nursing, Physical Therapy, Rehabilitation Center, Assisted Living Facilities, Health & Medical"
-ksLHy9XXZVYuIVowdRc_w,40,20,20,2.28,2.45,0.5,-0.17000000000000037,Indianapolis,Shiraz Wine Cafe',IN,46032,"American (New), Tapas Bars, Cafes, Restaurants"
-kuxu0f4jJl_dIpGm9kc8A,10,5,5,4.1,4.0,0.5,0.09999999999999964,Nashville,Sonesta Select Nashville Airport Suites,TN,37214,"Hotels, Professional Services, Event Planning & Services, Hotels & Travel"
-kxZML0lEyhVdATF77D6hA,12,9,3,1.0,1.0,0.75,0.0,Nashville,D&W Appliance Repair Service,TN,37015,"Utilities, Local Services, Home Services, Appliances & Repair"
-kztBFWO26kkePp071u5Bw,18,7,11,2.78,3.09,0.39,-0.31000000000000005,Nashville,Vanderbilt Walk In Clinic,TN,37067,"Urgent Care, Medical Centers, Health & Medical"
-l9pt_lQfOz43op8TQ4W0Q,6,3,3,3.17,2.33,0.5,0.8399999999999999,Indianapolis,Rio Nails Avon,IN,46123,"Beauty & Spas, Nail Salons"
-m-GfqXiuOjIxTY-VJEZMA,5,2,3,2.4,2.33,0.4,0.06999999999999984,Indianapolis,Top cleaning services,IN,46123,"Local Services, Home Cleaning, Home Services"
-m44EXqIrdQFYpoH43Sifw,43,6,37,3.58,3.59,0.14,-0.009999999999999787,Indianapolis,Al Basha,IN,46202,"Middle Eastern, Mediterranean, Greek, Restaurants"
-m5hPzdpc3RHq9MmuP3WRw,16,1,15,3.31,3.27,0.06,0.040000000000000036,Indianapolis,B. Barton's Pub,IN,46237,"Pubs, Nightlife, Bars"
-m6_yImZe9o_ZZBTAVEfVw,5,3,2,1.2,1.0,0.6,0.19999999999999996,Indianapolis,Garden Pointe Apartments,IN,46254,"Apartments, Home Services, Real Estate"
-mAM3RZQ7rU098iOEvXLNQ,27,24,3,4.7,3.67,0.89,1.0300000000000002,Nashville,Fresno Permanent Makeup Microblading,TN,37027,"Hair Removal, Eyebrow Services, Beauty & Spas, Permanent Makeup, Threading Services"
-mBc7M9Q3fEIxuUxwOleZg,70,12,58,3.59,3.57,0.17,0.020000000000000018,Nashville,Provence Breads & Cafe,TN,37219,"Coffee & Tea, Restaurants, Sandwiches, Cafes, American (Traditional), Food, Breakfast & Brunch, Bakeries"
-mJ1AvGWrjv29RVcloPLGw,46,2,44,4.2,4.23,0.04,-0.03000000000000025,Nashville,Chicken Salad Chick,TN,37067,"Sandwiches, Restaurants, Southern, Chicken Shop, Salad"
